filename,category,dom_channel,mean_pairwise,std_pairwise,center_min,outlier_count,color_mismatch_rate,object_mismatch_rate,color_claims,object_claims,sem_noise,contr_noise,noise_score,captions,confidence
square_3975.tif,square,R>G>B,0.21272368079872148,0.13729625424993075,0.5553791100629634,0,1.0,1.0,2,1,0.7872763192012785,1.0,0.6082107252365818,"the square next to a tract of big trees is close to some playgrounds . ||| between the forest and some sports fields  there is a square with pathways and trees . ||| the square with some complex path and groves is between the forest and some playgrounds . ||| this peaceful square is surrounded by lush trees and several tennis courts and a basketball court . ||| an almost rectangular square is near many green trees, three basketball fields and three tennis courts .",MEDIUM
airport_505.tif,airport,R>G>B,0.16435592436513977,0.10389368840651149,0.4687990474061611,1,1.0,0.0,2,1,0.8356440756348602,0.65,0.6048408163941013,some planes are parked in an airport . ||| Two green lawns divide the road to the airport . ||| Next to two green lawns stood white planes . ||| There are four planes parked next to a house . ||| Five planes were lying side by side .,MEDIUM
park_2501.tif,park,G>R>B,0.126879457157563,0.14675067389977883,0.4443529355275978,0,0.5,1.0,2,1,0.873120542842437,0.675,0.6034765334880696,a lake and buildings are in this theme park close to river . ||| Here you can see amusement park in some pools. ||| the park includes recreation facilities and an annular swimming pool . ||| this playground park is bustling surrounded by trees . ||| Here we can see an amusement park with a swimming pool.,MEDIUM
bareland_627.tif,bareland,R>G>B,0.14206433729268783,0.19607964224935884,0.4079329534678283,0,1.0,0.0,1,0,0.8579356627073121,0.65,0.6032299521205061,the terrene ruts form into a triangle . ||| The wasteland was divided into rough fields. ||| The wasteland was divided into several rugged fields. ||| three dirt roads joint together formed a triangle area in the cneter of the coner and two houses are at the coner . ||| a blue building is near a piece of irregular khaki bareland .,MEDIUM
commercial_1272.tif,commercial,B>R>G,0.1724799373386689,0.08477914450952036,0.46649712420213846,1,1.0,0.0,2,1,0.827520062661331,0.65,0.6019605268998445,five tall buildings in it while with a light brown highway besides . ||| many short buildings besides the commercial buildings in it . ||| some sparse plants on either hand of the highway . ||| a building like poqand a building like plq and a building like p#q in it . ||| some buildings and green trees are in two sides of a road .,MEDIUM
pond_2870.tif,pond,G>R>B,0.2610973779303597,0.21304386218137508,0.36074442664673656,1,1.0,0.0,4,0,0.7389026220696403,0.65,0.5991337296548132,"The fog shrouds this irregular blue pond which is surrounded by many farmland. ||| Mist enveloped the irregular blue pond, surrounded by a lot of farmland. ||| this irregular blue lake surrounded by many farmland. ||| Thunderstorms are unusual for many agricultural areas. ||| This jagged blue lagoon surrounded by many lands.",MEDIUM
parking_2612.tif,parking,R>G>B,0.11315926976910853,0.17557541898269313,0.4620567307898225,0,1.0,0.0,1,0,0.8868407302308915,0.65,0.5971924186113913,"this is a beautiful lake just like a sapphire . ||| the water is blue . ||| this is a big parking . ||| The road is grey with grass and cars are colorful. ||| The road is gray, some grass, cars are colorful.",MEDIUM
stadium_4163.tif,stadium,G>R>B,0.3414659511955408,0.30286998557879935,0.4287916667684333,0,1.0,1.0,1,1,0.6585340488044592,1.0,0.5926068558063117,"the football field with a red athletic track has a ring of silvery oval ceiling . ||| The stadium has a metal roof and the surrounding buildings and trees are arranged radially. ||| The stadium has a metal roof, and the surrounding buildings and trees are radially distributed. ||| it is a smart oval stadium with a soccer field and running tracks in it surrounded by several trees . ||| The stadium has a metal roof and the surrounding buildings and trees are distributed radially.",MEDIUM
square_3947.tif,square,R>G>B,0.27437262367184756,0.21517266957038902,0.36397703297216666,1,1.0,0.0,3,0,0.7256273763281524,0.65,0.59194738696342,a square with two high way and dark green plants surrounded . ||| a fountain in the middle and the steps of the fan in side . ||| a square with some plants and fountains with some buildings surrounded . ||| Some dark green plants are surrounded by grey concrete and squares. ||| It's a gray concrete square surrounded by dark green plants.,MEDIUM
airport_509.tif,airport,R>G>B,0.16936284308033175,0.07085215204998016,0.5007520873729727,1,1.0,0.0,1,1,0.8306371569196682,0.65,0.5912338632995466,a airport in the middle while with some sparse plants in it . ||| some planes neat arranged in the airport . ||| some light meadow besides the airport in it . ||| Parked on the green lawn were six white planes . ||| many planes are parked in an airport near many buildings and a large piece of meadow .,MEDIUM
industrial_2033.tif,industrial,G>R>B,0.29389735016356994,0.2164468672936693,0.34743055203269096,1,1.0,0.0,1,0,0.70610264983643,0.65,0.5889301160155004,"There are three edges along the Road factory. ||| There is a factory, along three sides of the road. ||| the crowded industrial includes blue and white plants . ||| There is a factory with roads on all three sides. ||| There's a factory with roads along three of its edges.",MEDIUM
park_2476.tif,park,G>R>B,0.20059883100298354,0.20661300947694725,0.4748457286293303,0,0.6666666666666666,1.0,3,2,0.7994011689970164,0.7833333333333333,0.5862064705311223,"the river is across the park surrounded by dense houses . ||| There are some blue roof buildings and apartment buildings as well as roads that surround the park through the road. ||| an s river traverses the park which is in the downtown . ||| a curved river passes through this green park with several bridges span it . ||| There are some blue rooftop buildings and apartment buildings in the park, as well as a road through the river.",MEDIUM
port_3216.tif,port,B>R>G,0.1638688039939991,0.22179639652417063,0.4280043102603842,0,1.0,0.0,1,1,0.8361311960060009,0.65,0.5861927114540487,Relatively large ports have many places. ||| the lake is green above a lot of ship . ||| There are many boats in the harbor. ||| Many ships are in good order in the port. ||| A relatively large port has many places.,MEDIUM
denseresidential_1430.tif,denseresidential,G>R>B,0.1481087612404991,0.14899066151208204,0.449865128131532,0,1.0,0.0,1,0,0.8518912387595009,0.65,0.5856128772980298,The sloped roof building is lined up in each block. ||| Buildings with sloping roofs are arranged closely in every block. ||| some trees are interspersed in the residential which has some dark cyan and brown flats . ||| rows of dense residential houses are separated by roads . ||| buildings with inclined roofs are aligned compactly in each block.,MEDIUM
industrial_1919.tif,industrial,G>R>B,0.2956477483769646,0.1762718010460089,0.5082222889329204,0,1.0,1.0,2,1,0.7043522516230354,1.0,0.5852923720486274,many buildings with white or light color roof in it . ||| three little lake with black water besides the building area . ||| There are many short hut besides the industrial area building. ||| many light red shed on the road while besides the industrial area . ||| There are many short sheds beside the buildings in the industrial area.,MEDIUM
beach_785.tif,beach,G>R>B,0.13061262994199446,0.1243187989767288,0.47358775455595314,0,1.0,0.0,1,0,0.8693873700580055,0.65,0.585162867670191,There are some black balls of cotton thread in the sea. ||| There is a black cotton-like substance in the sea. ||| a beach between some blocks and the epinephelos sea . ||| black water and blue water meagers with each oter . ||| a line of white waves is between a beach with a building and an ocean .,MEDIUM
airport_539.tif,airport,R>G>B,0.19905014489057238,0.18079190060712025,0.3862925030653894,0,1.0,0.0,1,1,0.8009498551094276,0.65,0.5849739329879696,there is a square terminal building with many orderly arranged aeroplanes around it on the tarmac  outside which is grassy field divided into several pieces by runways . ||| there is a square terminal building with many orderly arranged aeroplanes around it . ||| a dark green rectangle airport encircled by green flight strip . ||| the square shpaped complicated termial building is surrounded by runways . ||| many planes are parked in two sides of a building in an airport with several runways .,MEDIUM
mountain_2431.tif,mountain,G>R>B,0.19374640124064135,0.1978258144770497,0.39469353173178434,0,1.0,0.0,3,0,0.8062535987593586,0.65,0.5844085898215119,The line is very large. ||| Look red on the hill. ||| The mountains are long. ||| See red on the mountain. ||| to see a red on the hill.,MEDIUM
mediumresidential_2247.tif,mediumresidential,G>R>B,0.16602569455569746,0.1646644917819735,0.4317405331168361,0,1.0,0.0,1,0,0.8339743054443025,0.65,0.5838866654175521,"The house is a road with many trees. ||| some red roof buildings are located on the lawns near a pathway . ||| The house is on the side of the road with lots of trees. ||| Bent roads extend through this residential zone in sporadic houses. ||| A winding road through the residential area, scattered houses everywhere.",MEDIUM
resort_3429.tif,resort,R>G>B,0.23542729666899737,0.14995614542690264,0.43868702400241205,1,1.0,0.0,2,0,0.7645727033310026,0.65,0.5831794230208116,There is a big resort next to the wide sea. ||| in the middle of the forest was a house with a yellow roof . ||| The beautiful resort is near the green sea. ||| This beautiful resort is located next to the blue sea. ||| There is a big resort on the edge of the vast ocean.,MEDIUM
stadium_4152.tif,stadium,G>R>B,0.2475295135205648,0.2979238572232862,0.4277322167609474,1,1.0,0.0,3,0,0.7524704864794352,0.65,0.5815568914662314,The playground around the playground is oval in shape. ||| This is an oval stadium surrounded by blue stands. ||| This is an oval stadium surrounded by blue tripods. ||| here lies a spectacular oval stadium with numerous bleachers painted blue and white which spell marseille . ||| The playground around the playground forms an oval shape.,MEDIUM
resort_3445.tif,resort,R>G>B,0.16430725028001741,0.23947850133032003,0.444942218629641,0,1.0,0.0,1,0,0.8356927497199826,0.65,0.579987959972083,"The scenery of the resort is very beautiful. ||| next to the building there is a swimming pool . ||| golden beaches on the edge with many white roof villa . ||| there are three different sizes of lake blue swimming pool, also with many green plants . ||| The scenery of this resort is beautiful.",MEDIUM
bareland_656.tif,bareland,R>G>B,0.21075799550912794,0.20983781865196663,0.47979564660673807,1,1.0,0.0,1,0,0.7892420044908721,0.65,0.579829079761564,"a river flowing in the wasteland . ||| there are a few cars on the road wasteland . ||| There is a hillside surrounded by desert. ||| there are a few cars, there is no green . ||| There is a slope surrounded by desert.",MEDIUM
desert_1611.tif,desert,R>G>B,0.2403792330579436,0.21086530022071195,0.44194885177621307,1,1.0,0.0,2,0,0.7596207669420564,0.65,0.5797698257531297,"A triangular green green pond with white shadows is in the desert. ||| There is a triangular green gray pond in the desert, with white shade. ||| The hill lies in the middle of the desert. ||| a light colored hill stands in this yellow desert . ||| The hill is in the center of the desert.",MEDIUM
square_3979.tif,square,R>G>B,0.1697385874134934,0.15470716111415223,0.4408815376939809,0,1.0,0.0,1,0,0.8302614125865067,0.65,0.5789563975444492,"the symmetrical oval shaped square has many paths just looking like a maze . ||| a lawn with some paths can be seen in the square among the woods . ||| Two squares and two semicircles of lawns and some small paths form a square in the grove. ||| it is a long beautiful square surrounded by lush green trees . ||| Two squares and two semi-circular lawns, together with some paths, form a square in the grove.",MEDIUM
square_4074.tif,square,R>G>B,0.13255616003000764,0.15512542592926476,0.492605723292456,0,1.0,0.0,1,0,0.8674438399699924,0.65,0.5775358271099303,"This is especially busy square. ||| there were two particularly large swimming pool inside square . ||| there is a church building in the middle of the circle, parking in the parking lot . ||| there are many for people around the church around two lake blue pool . ||| This is a very busy square.",MEDIUM
denseresidential_1448.tif,denseresidential,G>R>B,0.20035466522701867,0.1909930563561176,0.40826613577706344,0,1.0,0.0,1,0,0.7996453347729813,0.65,0.5765897246371112,We can see luxuriously built houses and gardens in a rectangular block surrounded by trees. ||| We can see compact houses and gardens surrounded by trees in the courtyard block. ||| you can see compact houses as well as gardens in the block block block surrounded by trees. ||| we can see a dense residential area where roofs are mostly red . ||| We came to a cabin and a tree in the square.,MEDIUM
airport_506.tif,airport,R>G>B,0.12256479894338264,0.0512064183728819,0.5119480585016283,0,1.0,0.0,2,0,0.8774352010566173,0.65,0.5752241593756381,several buildings and green trees are around a piece of bareland . ||| some planes are parked near an airport with parking lot . ||| The heptagonal plane leans against the white building . ||| Green lawns surround the planes parked side by side in the middle . ||| The winding road is next to white houses and planes .,MEDIUM
church_1254.tif,church,G>R>B,0.3605069557229021,0.29431295247880523,0.30341319575963177,1,1.0,0.0,1,0,0.6394930442770979,0.65,0.5742288990737252,The car is parking in the parking lot. ||| most churches in red . ||| In the middle is the parking lot and the parking cars. ||| the center is the parking and the cars parked. ||| There is a parking lot and a parking lot in the middle.,MEDIUM
church_1173.tif,church,G>R>B,0.2084726145509724,0.17964672606961188,0.498646448008806,1,1.0,0.0,3,1,0.7915273854490276,0.65,0.5741854621458825,"The church includes a series of red buildings of bricks sandwiched between two lawways along with a wooden lawn and parking. ||| The church consists of a series of red brick buildings sandwiched between the two roads, as well as trees, lawns and parking lots. ||| the brown church is surrounded by some trees and a road . ||| It is a well-designed church where dark yellow roof and trees are planted in the garden. ||| It's a well-designed church with a dark yellow roof and trees in the yard.",MEDIUM
commercial_1360.tif,commercial,B>R>G,0.2055800633435853,0.19063596891148943,0.408972911635442,0,1.0,0.0,2,0,0.7944199366564146,0.65,0.5739615843261028,Green commercials are distributed in several blocks. ||| there we can see buildings together with street gardens in the blocks . ||| Tree-covered commercial advertisements spread over several blocks. ||| neatly seated blocks compose this commercial area . ||| A commercial full of green trees was distributed in several blocks.,MEDIUM
church_1235.tif,church,G>R>B,0.2130113064571793,0.2046707147828079,0.49666081681915203,1,1.0,0.0,3,0,0.7869886935428207,0.65,0.5728243538412537,"There is a building with a red roof of brick along the street. ||| Buildings with brick red roofs along the street, including a church with a cruciform roof. ||| Yellow yellow Cross Church surrounded by yellow building. ||| we can see a cross like church with brown roof sits close to houses . ||| Earthen Cross Church surrounded by yellow buildings.",MEDIUM
airport_561.tif,airport,R>G>B,0.21993813552696265,0.23640377434383406,0.4899670435990154,1,1.0,0.0,3,0,0.7800618644730374,0.65,0.5720458934834599,The flight station was surrounded by two green lawns. ||| The runway is surrounded by two green lawns. ||| Many planes were parked side by side on both sides of the runway. ||| Several planes landed side by side on both sides of the runway. ||| The green lawn is next to the airstrip .,MEDIUM
port_3210.tif,port,B>R>G,0.19626141473638364,0.15293588435970965,0.5498986633122384,0,1.0,0.5,2,2,0.8037385852636163,0.825,0.5719869847569701,There is a Y-shaped harbor boat ||| Y-shaped port. Is that right? Isn't there a boat nearby ||| And Y- sago port. There are boats around ||| An empty port is close to many buildings and green trees. ||| There are many buildings and some green trees near the airport.,MEDIUM
airport_555.tif,airport,R>G>B,0.23040625552870825,0.27700868520750394,0.3842607980696883,0,1.0,0.0,1,0,0.7695937444712917,0.65,0.5714272344188209,Strong silver buildings are located beside a parking lot full of cars. ||| A solid silver building is next to a parking lot full of cars. ||| Two white planes slowly passed the silver square building. ||| Two white planes passed slowly over the silver square building. ||| There is a blue lake near the airport .,MEDIUM
port_3168.tif,port,B>R>G,0.21280771524176076,0.16746383806481,0.40709256597699905,0,1.0,0.0,1,0,0.7871922847582392,0.65,0.5713396707186083,"There are two bridges across the port, where there are ports and sailboats. ||| The two bridges span the estuary, with residential areas along the way, a port and some sailboats. ||| with two bridges that cross the estuary with long residential areas has a harbour and some sailboats in it. ||| rows of buildings surrounded by green field sits on the bank of this port . ||| Residential areas of two river crossing bridges",MEDIUM
bareland_635.tif,bareland,R>G>B,0.202168770739318,0.2277035962544731,0.4208645321050713,0,1.0,0.0,3,0,0.797831229260682,0.65,0.5712976024763577,The detour crossed the ground. ||| Some green trees are close to the bare land of yellow land. ||| Some green trees are near khaki in bare land. ||| A few green trees are close to a bare piece of land. ||| The winding road runs through the earth.,MEDIUM
resort_3458.tif,resort,R>G>B,0.1251806889257675,0.08264004402642992,0.520164437829361,0,1.0,0.0,2,0,0.8748193110742325,0.65,0.5711208494901842,"neat rows on the ground have a lot of floor . ||| beside the swimming pool is an umbrella for people to have a rest . ||| there are a lot of white villa lined up . ||| there are a lot of green plants around . ||| there are many blue swimming pool, bending paths to form the unique scenery resort .",MEDIUM
denseresidential_1436.tif,denseresidential,G>R>B,0.26252434154517473,0.2240320461978355,0.34407969815551886,0,1.0,0.0,4,0,0.7374756584548252,0.65,0.5710595316145343,Houses with red and gray roofs are compact and arranged along the street. ||| Houses with red or grey roofs are arranged very closely along the street. ||| houses with red or grey roofs are compact along the streets. ||| this residential area is seperated as several blocks by curved roads . ||| House with red roof,MEDIUM
square_4001.tif,square,R>G>B,0.12459028523610911,0.12825788329488327,0.5230545609197167,0,1.0,0.0,2,0,0.8754097147638908,0.65,0.5703648031642162,some dark green trees besides the half circle road . ||| Stand and open air ground. ||| in the middle of playground has any grass . ||| a semi circular road surrounded by green trees . ||| An open-air playground with stands.,MEDIUM
pond_2921.tif,pond,G>R>B,0.2227687966612364,0.2268383377259008,0.3998989233976789,0,1.0,0.0,3,3,0.7772312033387636,0.65,0.5693578519508695,"There are several stripes parallel to the two edges of the square Lake beside the river. ||| In a river, there are several stripes parallel to the lake in the courtyard. ||| There are some parallel strips with two edges of the square lake next to a river. ||| here lies a peaceful quadrilateral pond whoses bank is bald next to a dirt road . ||| Fried dough sticks on the lake",MEDIUM
port_3126.tif,port,B>R>G,0.3469298677766224,0.32365741516750246,0.3359091281452007,1,1.0,0.0,4,4,0.6530701322233776,0.65,0.5688851889707627,"a harbor with a lot of ships . ||| The port water is green as the whole white ship. ||| The water in the port is green, like a white boat. ||| I carry water as green as a whole white ship. ||| The water in the port is green, like a white boat.",MEDIUM
commercial_1385.tif,commercial,B>R>G,0.38046228912310953,0.31750057262013803,0.2956637120151645,1,1.0,0.0,1,0,0.6195377108768905,0.65,0.5678967666133057,There are better buildings on the ground than tall buildings. ||| bushes dotted with green city . ||| There are better buildings on the ground than skyscrapers. ||| There are better buildings than the tall buildings on the ground. ||| There is a building on the ground that is better than a tall one.,MEDIUM
industrial_2030.tif,industrial,G>R>B,0.21995561185487844,0.2520107818072036,0.41483155965255425,0,1.0,0.0,1,0,0.7800443881451216,0.65,0.5653435527292155,The factory is built on the meadow. ||| The factory is built on the grass. ||| a industrial which located in the lawn has blue plants . ||| bald bareland are scattered into this industrial area . ||| The factory is built on grassland.,MEDIUM
farmland_1665.tif,farmland,G>R>B,0.20256730091765088,0.24656543889661126,0.37994560807022404,1,0.6666666666666666,0.0,3,0,0.7974326990823492,0.43333333333333335,0.5647905564333289,many rectangle land with ark green or moss green plants in it . ||| a long narrow light gray road through the farmland in it . ||| Some irregular brown stones are on the other side of the farmland. ||| a long narrow road and some short narrow road through the farmland . ||| There are some irregular brown stones beside the farm.,MEDIUM
airport_597.tif,airport,R>G>B,0.2256638765067453,0.2171651968367065,0.4164485217239461,0,1.0,0.0,2,4,0.7743361234932546,0.65,0.5621730057600318,"A fender terminal was built near roads and other buildings, with aprons and runways on the other side. ||| The Pleuigon Terminal is built near roads and other buildings, with aprons and runways on the other side. ||| the alternation runway next to a bright blue parking aroneng . ||| a dazzling apron is surrounded by the termial building and six block of houses and two runway . ||| a plane is on the runway while other two planes are near some buildings and green plants .",MEDIUM
bridge_947.tif,bridge,G>R>B,0.24816559535487492,0.11977567096184928,0.4819518767470972,1,1.0,0.0,2,2,0.7518344046451251,0.65,0.5620441402365308,the tiny bridege across the narrow river next buildings with red roofs . ||| a bridge connects the houses and roads on the both sides of the river  where some boats is parking . ||| a narrow bridge is across the river with boats stopping . ||| the narrow bridge spans the river with roads next to it . ||| several red buildings and some cars are in two sides of a river with several boats in it and several cars near it .,MEDIUM
plane_484.tif,plane,R>G>B,0.3104479421599143,0.28322165957856604,0.40453888030591884,1,1.0,0.0,2,0,0.6895520578400858,0.65,0.5611520984512012,The gray plane and the blue plane are separated by white buildings. ||| A gray plane and a blue plane are separated by white buildings. ||| Beside a grey plane is a grey road ||| The two planes were parked on the jagged sides of the white building. ||| The two planes were parked on both sides of the zigzag white building.,MEDIUM
sparseresidential_3795.tif,sparseresidential,G>R>B,0.1218131756935581,0.13705692390105784,0.4009013746731274,0,0.6666666666666666,0.0,3,0,0.8781868243064419,0.43333333333333335,0.5607705782813828,some sparseresidential in it with some plants besides . ||| a house with dark gray roof and two houses with light brown roof and a house with brown roof in it . ||| a pool with light blue water and four cars in side . ||| a residential with gray high way and many dark plants besides . ||| several buildings are surrounded by many green trees .,MEDIUM
parking_2678.tif,parking,R>G>B,0.23183374920723682,0.1949870373896936,0.4132020664927504,0,1.0,0.0,3,3,0.7681662507927631,0.65,0.5605167296269139,Here are two square parking areas isolated near the naked trees and the middle of the grass. ||| There are two square parking lots with a green grass in the middle and a bare tree nearby. ||| two parkings right next to each other contain many white and black cars . ||| this small parking lot is separated into two parts with different exits . ||| Here are two square parking lots separated by a grass median with a naked tree nearby.,MEDIUM
bareland_646.tif,bareland,R>G>B,0.16421725520477362,0.21034481844830835,0.5015999422899707,0,1.0,0.0,1,0,0.8357827447952264,0.65,0.5599411693426566,this is a tract of bareland with some striped trace and two rectangular mounds . ||| There are two narrow shapes on the bare ground. ||| There are two narrow shapes on the bare earth. ||| this bareland looks neat and flat with several dirt roads on it . ||| it is a piece of gray green bareland .,MEDIUM
industrial_1963.tif,industrial,G>R>B,0.17752039774682102,0.12448988015409539,0.48453501634665075,0,1.0,0.0,1,1,0.822479602253179,0.65,0.5599385314113839,"Some square factory buildings are located on these blocks where the wood lines are planted along the way. ||| Some square factories are located in these blocks, with rows of trees along the road. ||| the square industrial contains brown and blue warehouses . ||| here lies a rectangular industrial area surrounded by straight roads . ||| several industrial buildings are near a road with some trees in two sides .",MEDIUM
farmland_1703.tif,farmland,G>R>B,0.28844923208668055,0.19152942408626247,0.4379382396529386,1,1.0,0.0,5,0,0.7115507679133195,0.65,0.5593199204933064,A small straight river is in many parts of brown farmland. ||| There is a straight river in many brown fields. ||| a small rectilinear river is in many pieces of brown agricultural land. ||| There's a stream in the brown data area. ||| A small straight river is in many pieces of brown land.,MEDIUM
airport_545.tif,airport,R>G>B,0.24511607550249584,0.3184843921636223,0.4002158417755301,0,1.0,0.0,3,0,0.7548839244975042,0.65,0.5590774781077674,five planes are parked near a terminal in an airport . ||| Four planes were parked side by side . ||| The oval green lawn cut off the railway tracks. ||| The oval green lawn crossed the railway tracks. ||| A green oval lawn mowed the railway tracks.,MEDIUM
square_4070.tif,square,R>G>B,0.1767879305333005,0.13736808600338946,0.48819233270396967,0,1.0,0.0,2,0,0.8232120694666996,0.65,0.5589751191032136,There were some green belts. ||| the building is in the square meters of white . ||| The square is near the river. ||| The square is by the river with a bridge. ||| Several green belts are square.,MEDIUM
square_4101.tif,square,R>G>B,0.2309501308488245,0.2867209865443157,0.4193213906326769,0,1.0,0.0,2,0,0.7690498691511756,0.65,0.5587491974212904,A square surrounded by trees is divided into many parts. ||| many vehicles on the road in the the stream never stops flowing . ||| Nearly semicircular square is near the green meadow and water parts. ||| An almost semicircular square near green grass and a piece of water. ||| The square surrounded by trees is divided into many parts.,MEDIUM
desert_1557.tif,desert,R>G>B,0.15655889466682768,0.08826047485605007,0.5160311909432186,0,1.0,0.0,1,0,0.8434411053331723,0.65,0.5583091897739977,"the stony bulges looks like the yellow sacles in this stretch of desert with a dried out pond . ||| Several hummocks can be seen in a desert pattern pattern area around the desert. ||| the desert with several rocks has the figure of scate . ||| dark green cracks and stains can be seen in this desert . ||| In the desert, you can see a fish scale pattern area, surrounded by a number of beehives.",MEDIUM
airport_510.tif,airport,R>G>B,0.18887276616105836,0.14579506336259448,0.4747330573235431,0,1.0,0.0,2,1,0.8111272338389417,0.65,0.5582484438001896,five planes are in an airport . ||| A white plane was parked on the runway . ||| Two white planes lined the runway . ||| There are two planes parked around the blue house . ||| Next to the airport road is a green river .,MEDIUM
playground_2827.tif,playground,G>R>B,0.21900040979569552,0.17391445321497523,0.4385366396424875,0,1.0,0.0,2,0,0.7809995902043045,0.65,0.5573736413060766,The playground is shallow red 100m of the runway. ||| a white car driving on the road . ||| Some basketball fields and roads are on the two sides of the playground. ||| Some basketball courts and a road are on both sides of the playground. ||| There is a light red 100m track on the playground.,MEDIUM
farmland_1688.tif,farmland,G>R>B,0.23970627961578264,0.12181958230122786,0.5094118544120129,1,1.0,0.0,3,1,0.7602937203842174,0.65,0.5561573186348022,Some trees and Landes separate Brown farmland in some parts. ||| here is some blocks of farmland with trees on the edge of them . ||| Rand and some trees divide the brown field into several pieces. ||| rectangular blocks of farms are separated by straight roads and rows of trees . ||| the edge with some trees separates the brown agricultural land into several pieces.,MEDIUM
denseresidential_1494.tif,denseresidential,G>R>B,0.33828775416771417,0.23940976673051323,0.38422839743217946,1,1.0,0.0,1,0,0.6617122458322858,0.65,0.5556859733701598,Garden houses are built compact with these Ploygon blocks. ||| Houses with gardens are built in these apartment buildings. ||| The houses with gardens are built compactly in these blocks. ||| in this residential area most houses have red roof . ||| Houses with gardens are built in these buildings,MEDIUM
